psa,offense_group,offense_text,shift,method,district,ward,year,month,day_of_week,latitude,longitude
405.0,property,THEFT/OTHER,evening,others,4.0,5.0,2023,5.0,Tuesday,38.9312193367,-77.0139206211
209.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,5.0,Thursday,38.8946239264,-77.0319652704
606.0,property,THEFT F/AUTO,day,others,6.0,7.0,2023,5.0,Friday,38.8572738159,-76.9636042372
305.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,1.0,Saturday,38.9175511707,-77.0280895894
604.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,5.0,Tuesday,38.8879406983,-76.9157085635
703.0,property,MOTOR VEHICLE THEFT,day,others,7.0,8.0,2023,5.0,Thursday,38.8622519387,-76.9931904414
204.0,property,THEFT F/AUTO,day,others,2.0,3.0,2023,7.0,Monday,38.9266387593,-77.059219043
201.0,property,THEFT/OTHER,evening,others,2.0,4.0,2023,7.0,Thursday,38.9747407238,-77.0663782205
401.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,4.0,2023,6.0,Tuesday,38.9859032349,-77.0376849323
305.0,violent,ROBBERY,midnight,others,3.0,1.0,2023,8.0,Tuesday,38.9186455376,-77.0259919172
608.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,6.0,7.0,2023,8.0,Wednesday,38.9034463452,-76.92382908
108.0,violent,ROBBERY,midnight,gun,1.0,6.0,2023,7.0,Wednesday,38.8947835189,-76.990886823
604.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,5.0,Friday,38.8875675294,-76.9384386465
101.0,property,THEFT F/AUTO,day,others,1.0,2.0,2023,8.0,Friday,38.8961307352,-77.0209113536
506.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,5.0,2023,8.0,Wednesday,38.9095716732,-76.9772835297
305.0,property,MOTOR VEHICLE THEFT,midnight,others,3.0,1.0,2023,6.0,Monday,38.9149661487,-77.0265088773
401.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,6.0,Monday,38.9765573531,-77.0278400302
209.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,7.0,Sunday,38.8961314685,-77.0249751674
603.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,7.0,Wednesday,38.8828380712,-76.9606318788
308.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,2.0,2023,7.0,Friday,38.9049029805,-77.019899951
705.0,property,MOTOR VEHICLE THEFT,midnight,others,7.0,8.0,2023,5.0,Sunday,38.8450449215,-76.9838729539
101.0,property,THEFT/OTHER,evening,others,1.0,2.0,2023,5.0,Wednesday,38.8972023322,-77.0234820081
302.0,violent,ROBBERY,day,others,3.0,5.0,2023,3.0,Tuesday,38.9278635744,-77.0358551576
501.0,violent,ROBBERY,midnight,gun,5.0,5.0,2023,4.0,Saturday,38.9100503729,-77.0073329638
107.0,violent,ROBBERY,midnight,gun,1.0,6.0,2023,5.0,Sunday,38.8860248099,-76.9892693547
302.0,violent,ROBBERY,evening,others,3.0,1.0,2023,6.0,Saturday,38.930702109,-77.0327310993
305.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,1.0,2023,3.0,Friday,38.9164804033,-77.0224275167
307.0,property,THEFT/OTHER,day,others,3.0,2.0,2023,3.0,Saturday,38.9072364357,-77.0288579946
402.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,4.0,2023,3.0,Monday,38.96436023,-77.0180348372
409.0,property,MOTOR VEHICLE THEFT,day,others,4.0,1.0,2023,5.0,Saturday,38.9312900661,-77.0225013744
405.0,property,THEFT/OTHER,evening,others,4.0,5.0,2023,4.0,Tuesday,38.9287968441,-77.0044978109
307.0,property,THEFT F/AUTO,day,others,3.0,2.0,2023,8.0,Thursday,38.9041647571,-77.0249997696
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,5.0,Sunday,38.9193089155,-77.0229588467
209.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,5.0,Saturday,38.8983086629,-77.0307910736
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,4.0,Friday,38.8845388465,-76.9958622756
507.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,6.0,Tuesday,38.8996082789,-76.9803906515
104.0,property,THEFT F/AUTO,midnight,others,1.0,6.0,2023,6.0,Wednesday,38.8973303174,-76.9892791819
207.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,6.0,Monday,38.9025250187,-77.0425743177
306.0,violent,ROBBERY,day,gun,3.0,1.0,2023,6.0,Monday,38.9164537239,-77.0205479793
708.0,violent,ASSAULT W/DANGEROUS WEAPON,day,gun,7.0,8.0,2023,7.0,Monday,38.8206698736,-77.0090212692
702.0,violent,ROBBERY,midnight,others,7.0,8.0,2023,7.0,Monday,38.8609432617,-76.9690716897
302.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,others,3.0,1.0,2023,3.0,Sunday,38.9358807803,-77.0364589572
206.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,6.0,Thursday,38.9086097622,-77.0639891987
307.0,property,MOTOR VEHICLE THEFT,day,others,3.0,2.0,2023,1.0,Saturday,38.9118662323,-77.0307853965
304.0,property,MOTOR VEHICLE THEFT,day,others,3.0,1.0,2023,7.0,Saturday,38.9257475048,-77.0283754761
505.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,7.0,Monday,38.9210808046,-76.9865633789
308.0,property,MOTOR VEHICLE THEFT,day,others,3.0,2.0,2023,1.0,Sunday,38.9128144686,-77.019901236
704.0,property,THEFT F/AUTO,evening,others,7.0,8.0,2023,2.0,Wednesday,38.8468465986,-76.9837919096
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,3.0,Saturday,38.9046855207,-77.0345753222
601.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,3.0,Sunday,38.9117460564,-76.9386022587
301.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,3.0,Sunday,38.9137196665,-77.0384885113
504.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,3.0,Monday,38.9308408859,-76.9852490638
501.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,3.0,Saturday,38.9071769302,-76.99839742
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,2.0,Friday,38.8994879695,-77.0336505541
607.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,2.0,Wednesday,38.8675963087,-76.9600729473
303.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,3.0,Monday,38.919679783,-77.0477052969
402.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,4.0,2023,3.0,Saturday,38.9619995421,-77.0211726361
607.0,violent,ROBBERY,midnight,gun,6.0,8.0,2023,7.0,Sunday,38.8682238881,-76.9861031897
503.0,violent,ROBBERY,evening,gun,5.0,5.0,2023,9.0,Saturday,38.9331142335,-76.9752013746
305.0,violent,ROBBERY,midnight,gun,3.0,1.0,2023,7.0,Sunday,38.9199423422,-77.0280859186
507.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,7.0,2023,8.0,Monday,38.8965459652,-76.9753085447
107.0,property,THEFT/OTHER,midnight,others,1.0,6.0,2023,8.0,Thursday,38.8885117904,-76.993422035
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,7.0,Saturday,38.9238622318,-77.0408811202
503.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,8.0,Monday,38.9242412524,-76.9663043219
401.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,9.0,Wednesday,38.9750266391,-77.0216190784
106.0,property,MOTOR VEHICLE THEFT,day,others,1.0,8.0,2023,9.0,Friday,38.8779673757,-77.0046999255
206.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,7.0,Monday,38.905185411,-77.0619979449
208.0,property,THEFT F/AUTO,midnight,others,2.0,2.0,2023,7.0,Tuesday,38.9067032936,-77.0380762429
407.0,violent,ROBBERY,midnight,gun,4.0,4.0,2023,8.0,Sunday,38.9474323803,-77.0184212743
305.0,violent,ROBBERY,midnight,gun,3.0,1.0,2023,8.0,Wednesday,38.9169997651,-77.0288524899
208.0,violent,ROBBERY,midnight,gun,2.0,2.0,2023,8.0,Thursday,38.9090995819,-77.0487969975
101.0,property,THEFT F/AUTO,midnight,others,1.0,2.0,2023,8.0,Friday,38.8961307352,-77.0209113536
407.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,4.0,2023,8.0,Tuesday,38.9425155568,-77.0216472852
405.0,property,MOTOR VEHICLE THEFT,day,others,4.0,5.0,2023,6.0,Sunday,38.9506509898,-76.9963314298
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,5.0,Tuesday,38.9004483535,-77.0441878426
209.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,6.0,Thursday,38.8983091573,-77.0288543832
307.0,property,THEFT F/AUTO,evening,others,3.0,2.0,2023,8.0,Wednesday,38.9111260667,-77.0291873661
503.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,6.0,Sunday,38.9245894783,-76.9531331516
302.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,6.0,Monday,38.9349072446,-77.0384538133
104.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,6.0,Friday,38.8967189211,-76.9844786939
502.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,8.0,Monday,38.9111104443,-77.0077995761
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,5.0,Tuesday,38.918640186,-77.0319529725
608.0,violent,ROBBERY,day,others,6.0,7.0,2023,7.0,Thursday,38.8897615438,-76.9335500762
308.0,violent,ROBBERY,midnight,others,3.0,5.0,2023,7.0,Sunday,38.9223729922,-77.0090434702
304.0,violent,ROBBERY,evening,others,3.0,1.0,2023,2.0,Monday,38.9262437993,-77.0297190871
707.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,5.0,Tuesday,38.835145649,-77.0048259253
208.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,7.0,Tuesday,38.9093576286,-77.0441472433
207.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,1.0,Sunday,38.8883478643,-77.0497821357
404.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,7.0,Wednesday,38.9382888111,-77.0327295072
104.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,7.0,Wednesday,38.8995553155,-76.99496175
409.0,property,THEFT/OTHER,day,others,4.0,1.0,2023,8.0,Tuesday,38.9312713672,-77.0266068592
106.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,8.0,Wednesday,38.8798519811,-76.9843681507
406.0,property,MOTOR VEHICLE THEFT,day,others,4.0,4.0,2023,2.0,Thursday,38.9632349643,-77.0120922654
608.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,2.0,Thursday,38.892520281,-76.920452272
501.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,2.0,Tuesday,38.9064652765,-76.9988931932
502.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,2.0,Monday,38.915563531,-77.0063880126
701.0,property,THEFT/OTHER,midnight,knife,7.0,8.0,2023,3.0,Wednesday,38.8636030295,-76.9907014927
505.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,8.0,Wednesday,38.9201570109,-76.9903059701
603.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,3.0,Thursday,38.8860045055,-76.9475224309
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,6.0,Monday,38.8798445047,-76.984372186
307.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,6.0,Monday,38.9137132395,-77.0296331527
602.0,property,BURGLARY,evening,others,6.0,7.0,2023,6.0,Saturday,38.8922488426,-76.9329132012
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,5.0,Friday,38.9126006265,-77.0441607809
604.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,5.0,Monday,38.8795368857,-76.9309774463
407.0,property,THEFT/OTHER,midnight,others,4.0,4.0,2023,3.0,Monday,38.9421823572,-77.0145571876
702.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,3.0,Monday,38.8551518938,-76.9806332835
208.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,3.0,Thursday,38.9096281425,-77.043444096
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,2.0,Thursday,38.9144532216,-77.0239719702
502.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,10.0,Monday,38.9189778297,-77.0027790338
502.0,property,THEFT F/AUTO,midnight,others,5.0,5.0,2023,3.0,Friday,38.9111043182,-77.0078058017
603.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,5.0,Wednesday,38.8911169135,-76.9385969585
505.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,8.0,Wednesday,38.9215847053,-76.9937555941
302.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,8.0,Thursday,38.928171804,-77.0325902763
602.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,9.0,Friday,38.9027869314,-76.9361111359
503.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,9.0,Friday,38.9196974243,-76.9705258
302.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,9.0,Saturday,38.9295168861,-77.0327298633
302.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,9.0,Monday,38.9291900313,-77.0276258227
506.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,1.0,Thursday,38.9164722705,-76.9827267784
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,9.0,Friday,38.9181127012,-77.0307864786
209.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,9.0,Sunday,38.9025223941,-77.0296261291
702.0,property,THEFT/OTHER,day,others,7.0,8.0,2023,9.0,Tuesday,38.8545644303,-76.9705725705
307.0,property,THEFT F/AUTO,evening,others,3.0,2.0,2023,9.0,Monday,38.9096463914,-77.0275595666
703.0,violent,HOMICIDE,midnight,others,7.0,8.0,2023,3.0,Thursday,38.861630441,-76.989459909
203.0,violent,ASSAULT W/DANGEROUS WEAPON,day,knife,2.0,3.0,2023,8.0,Monday,38.9483598392,-77.065946665
505.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,others,5.0,5.0,2023,8.0,Wednesday,38.9220423341,-76.9871977902
605.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,knife,6.0,7.0,2023,8.0,Tuesday,38.8733039734,-76.9591150003
506.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,5.0,2023,8.0,Saturday,38.9147571652,-76.9839276423
505.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,3.0,Saturday,38.9215811022,-76.9937613603
208.0,property,BURGLARY,day,others,2.0,2.0,2023,6.0,Wednesday,38.9107469112,-77.038498437
302.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,1.0,2023,6.0,Wednesday,38.9295130123,-77.0327305535
307.0,property,THEFT F/AUTO,midnight,others,3.0,2.0,2023,8.0,Sunday,38.91297627,-77.0296228152
501.0,property,THEFT F/AUTO,evening,others,5.0,6.0,2023,8.0,Wednesday,38.9046850503,-77.0005714901
706.0,property,THEFT F/AUTO,evening,others,7.0,8.0,2023,8.0,Tuesday,38.8369449248,-76.981136952
302.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,8.0,Tuesday,38.9295168861,-77.0327298633
707.0,property,THEFT F/AUTO,day,others,7.0,8.0,2023,6.0,Sunday,38.8330106566,-77.0045148118
209.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,6.0,Monday,38.8967328794,-77.0280929197
402.0,property,THEFT/OTHER,midnight,others,4.0,4.0,2023,3.0,Thursday,38.961971092,-77.0279570992
607.0,property,MOTOR VEHICLE THEFT,day,others,6.0,8.0,2023,3.0,Saturday,38.8713850836,-76.9807786846
503.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,3.0,Saturday,38.922037846,-76.9742034628
208.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,others,2.0,2.0,2023,8.0,Friday,38.9096368356,-77.0477159896
209.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,2.0,Saturday,38.9045699645,-77.0288569158
506.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,2.0,Thursday,38.9050595615,-76.9901196379
204.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,4.0,Monday,38.9260463894,-77.0529913978
507.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,9.0,Friday,38.9015468006,-76.9799376272
208.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,8.0,Tuesday,38.908700341,-77.03554391
202.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,8.0,Friday,38.9483570552,-77.0799373128
505.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,8.0,Sunday,38.9215847053,-76.9937555941
402.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,8.0,Tuesday,38.9694518736,-77.027308864
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,9.0,Sunday,38.914080678,-77.0463026751
106.0,property,MOTOR VEHICLE THEFT,midnight,others,1.0,8.0,2023,9.0,Sunday,38.8755588474,-77.0074620773
506.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,9.0,Monday,38.9077387162,-76.9848950453
602.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,8.0,Thursday,38.898365829,-76.9302034569
401.0,property,MOTOR VEHICLE THEFT,day,others,4.0,4.0,2023,8.0,Friday,38.9847336523,-77.0311033511
308.0,property,MOTOR VEHICLE THEFT,day,others,3.0,5.0,2023,5.0,Wednesday,38.9155632241,-77.0106082519
603.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,5.0,Sunday,38.888258885,-76.9528805011
608.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,5.0,Monday,38.9007763012,-76.9271294923
405.0,property,MOTOR VEHICLE THEFT,day,others,4.0,5.0,2023,5.0,Thursday,38.9407419297,-77.0013380346
206.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,5.0,Thursday,38.9025854892,-77.0596144501
307.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,5.0,Saturday,38.9100101984,-77.0319606362
503.0,property,THEFT/OTHER,midnight,others,5.0,5.0,2023,5.0,Tuesday,38.9223694668,-76.9674457024
604.0,property,THEFT F/AUTO,midnight,others,6.0,7.0,2023,2.0,Friday,38.8786462826,-76.9330873364
102.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,2.0,Saturday,38.9016990903,-77.0134421931
103.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,3.0,Sunday,38.8798953144,-77.0253666341
707.0,violent,HOMICIDE,midnight,gun,7.0,8.0,2023,5.0,Sunday,38.8317403196,-77.0073479559
304.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,gun,3.0,1.0,2023,3.0,Friday,38.9224244836,-77.0288756726
501.0,property,THEFT F/AUTO,evening,others,5.0,6.0,2023,5.0,Friday,38.905636274,-77.0074823884
501.0,property,THEFT F/AUTO,day,others,5.0,6.0,2023,5.0,Friday,38.905636428,-77.0044732923
703.0,property,MOTOR VEHICLE THEFT,day,others,7.0,8.0,2023,5.0,Monday,38.8622519387,-76.9931904414
505.0,property,THEFT/OTHER,midnight,others,5.0,5.0,2023,5.0,Monday,38.9172816475,-76.9751161311
603.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,5.0,Wednesday,38.8854669231,-76.9544844375
105.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,3.0,Wednesday,38.8646207142,-77.0121907819
603.0,property,BURGLARY,midnight,others,6.0,7.0,2023,1.0,Friday,38.8897870573,-76.9580556016
307.0,property,THEFT F/AUTO,day,others,3.0,2.0,2023,1.0,Monday,38.9079041584,-77.0239697691
304.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,5.0,Sunday,38.9244772351,-77.0331895281
203.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,1.0,Wednesday,38.9520890192,-77.0706848594
603.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,1.0,Wednesday,38.8872844442,-76.9492158321
308.0,property,THEFT/OTHER,day,others,3.0,5.0,2023,5.0,Thursday,38.9103744219,-77.0106074801
602.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,9.0,Monday,38.895487648,-76.9330198873
603.0,violent,ROBBERY,day,gun,6.0,7.0,2023,3.0,Wednesday,38.8848343149,-76.9495633484
201.0,violent,ROBBERY,evening,others,2.0,3.0,2023,3.0,Sunday,38.9639929439,-77.078519801
507.0,violent,ROBBERY,evening,gun,5.0,5.0,2023,3.0,Thursday,38.897759348,-76.9699584725
206.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,4.0,Friday,38.9036918556,-77.0627857926
505.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,3.0,Monday,38.9195695115,-76.9739621972
701.0,property,MOTOR VEHICLE THEFT,day,others,7.0,8.0,2023,3.0,Friday,38.8644664843,-76.9799394087
605.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,9.0,Saturday,38.8786542948,-76.9424002131
606.0,violent,ROBBERY,evening,gun,6.0,7.0,2023,8.0,Sunday,38.8611113583,-76.9614903546
502.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,9.0,Thursday,38.9100528057,-77.0073243167
105.0,property,MOTOR VEHICLE THEFT,day,others,1.0,8.0,2023,7.0,Sunday,38.8694585209,-77.0089881422
407.0,property,MOTOR VEHICLE THEFT,day,others,4.0,4.0,2023,7.0,Monday,38.9469309626,-77.0173538541
505.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,8.0,Saturday,38.9222166046,-76.9931402028
502.0,property,BURGLARY,midnight,others,5.0,5.0,2023,9.0,Saturday,38.9114876105,-77.0065446868
606.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,9.0,Sunday,38.8561491861,-76.9650194879
505.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,9.0,Wednesday,38.9222166046,-76.9931402028
102.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,9.0,Thursday,38.8972039407,-77.0083879302
303.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,9.0,Sunday,38.9205776768,-77.0429746299
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,10.0,Sunday,38.9361950358,-77.0588766912
305.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,8.0,Monday,38.9170000824,-77.0307861136
506.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,8.0,Sunday,38.909915349,-76.9851816762
209.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,8.0,Tuesday,38.9009229772,-77.0275514697
507.0,property,THEFT/OTHER,day,others,5.0,7.0,2023,8.0,Monday,38.8966668167,-76.9829286968
607.0,property,THEFT/OTHER,day,others,6.0,8.0,2023,7.0,Saturday,38.8725488467,-76.9766469884
605.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,1.0,Monday,38.8788229854,-76.9435862399
401.0,property,THEFT F/AUTO,midnight,others,4.0,4.0,2023,1.0,Tuesday,38.9822744897,-77.0324662527
501.0,property,THEFT/OTHER,day,others,5.0,6.0,2023,2.0,Saturday,38.9056365091,-76.9989739098
601.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,6.0,Wednesday,38.9004900798,-76.9477769248
506.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,5.0,2023,2.0,Saturday,38.9108784442,-76.9852877823
505.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,2.0,Monday,38.9144641257,-76.9885271218
207.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,5.0,Monday,38.9004483535,-77.0441878426
308.0,property,THEFT/OTHER,evening,others,3.0,5.0,2023,5.0,Wednesday,38.9132744105,-77.0165921572
409.0,property,MOTOR VEHICLE THEFT,day,others,4.0,1.0,2023,6.0,Tuesday,38.9309112037,-77.0250270237
308.0,property,THEFT F/AUTO,midnight,others,3.0,5.0,2023,1.0,Wednesday,38.9096357378,-77.0106073703
302.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,1.0,Thursday,38.9305942609,-77.0318199318
403.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,1.0,Thursday,38.9565232064,-77.0169714194
102.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,9.0,Tuesday,38.9019176819,-77.0121744448
506.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,1.0,Saturday,38.9038513078,-76.980954397
502.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,1.0,Monday,38.9152213876,-77.0005765327
308.0,property,THEFT F/AUTO,day,others,3.0,5.0,2023,2.0,Wednesday,38.9129953434,-77.0151853964
107.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,2.0,Thursday,38.8851334424,-76.9973260165
303.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,2.0,Thursday,38.9201225825,-77.0441654388
606.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,7.0,Saturday,38.8652772555,-76.9706402247
501.0,violent,ROBBERY,evening,gun,5.0,6.0,2023,7.0,Sunday,38.906438329,-77.0020385991
507.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,7.0,Friday,38.8996151246,-76.9803866148
308.0,property,THEFT/OTHER,day,others,3.0,2.0,2023,7.0,Friday,38.9103815681,-77.0189262831
301.0,property,THEFT/OTHER,day,others,3.0,2.0,2023,8.0,Tuesday,38.9152547805,-77.0384775784
209.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,7.0,Sunday,38.8983139331,-77.0288490823
207.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,2.0,Monday,38.9033006243,-77.0523634776
409.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,1.0,2023,7.0,Monday,38.9289570047,-77.0247279823
