date,offense,offense_group,method,shift,district,ward,count
2023-05-14,ROBBERY,violent,others,midnight,5.0,5.0,1
2023-05-14,SEX ABUSE,violent,gun,midnight,5.0,5.0,1
2023-05-14,THEFT F/AUTO,property,others,day,1.0,6.0,1
2023-05-14,THEFT F/AUTO,property,others,day,2.0,3.0,2
2023-05-14,THEFT F/AUTO,property,others,day,3.0,1.0,2
2023-05-14,THEFT F/AUTO,property,others,day,3.0,2.0,1
2023-05-14,THEFT F/AUTO,property,others,day,7.0,8.0,1
2023-05-14,THEFT F/AUTO,property,others,evening,2.0,2.0,1
2023-05-14,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-05-14,THEFT F/AUTO,property,others,evening,4.0,5.0,1
2023-05-14,THEFT F/AUTO,property,others,evening,6.0,7.0,1
2023-05-14,THEFT F/AUTO,property,others,midnight,3.0,1.0,2
2023-05-14,THEFT F/AUTO,property,others,midnight,4.0,5.0,1
2023-05-14,THEFT F/AUTO,property,others,midnight,6.0,7.0,1
2023-05-14,THEFT/OTHER,property,others,day,1.0,6.0,1
2023-05-14,THEFT/OTHER,property,others,day,2.0,2.0,1
2023-05-14,THEFT/OTHER,property,others,day,2.0,3.0,3
2023-05-14,THEFT/OTHER,property,others,day,3.0,1.0,1
2023-05-14,THEFT/OTHER,property,others,day,5.0,5.0,2
2023-05-14,THEFT/OTHER,property,others,day,7.0,8.0,1
2023-05-14,THEFT/OTHER,property,others,evening,1.0,2.0,1
2023-05-14,THEFT/OTHER,property,others,evening,1.0,6.0,1
2023-05-14,THEFT/OTHER,property,others,evening,2.0,2.0,5
2023-05-14,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-05-14,THEFT/OTHER,property,others,evening,3.0,1.0,1
2023-05-14,THEFT/OTHER,property,others,evening,3.0,2.0,3
2023-05-14,THEFT/OTHER,property,others,evening,3.0,5.0,1
2023-05-14,THEFT/OTHER,property,others,evening,5.0,5.0,1
2023-05-14,THEFT/OTHER,property,others,evening,7.0,8.0,1
2023-05-14,THEFT/OTHER,property,others,midnight,3.0,1.0,4
2023-05-15,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,6.0,7.0,2
2023-05-15,ASSAULT W/DANGEROUS WEAPON,violent,knife,midnight,6.0,7.0,1
2023-05-15,ASSAULT W/DANGEROUS WEAPON,violent,knife,midnight,7.0,8.0,1
2023-05-15,ASSAULT W/DANGEROUS WEAPON,violent,others,midnight,3.0,1.0,1
2023-05-15,BURGLARY,property,others,day,5.0,6.0,1
2023-05-15,BURGLARY,property,others,evening,3.0,1.0,1
2023-05-15,BURGLARY,property,others,midnight,1.0,6.0,1
2023-05-15,BURGLARY,property,others,midnight,3.0,1.0,1
2023-05-15,HOMICIDE,violent,gun,midnight,7.0,8.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,day,3.0,1.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,day,4.0,5.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,4
2023-05-15,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,evening,1.0,8.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,evening,4.0,4.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,3
2023-05-15,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,midnight,1.0,6.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,midnight,3.0,1.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-05-15,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,2
2023-05-15,MOTOR VEHICLE THEFT,property,others,midnight,7.0,8.0,1
2023-05-15,ROBBERY,violent,gun,midnight,2.0,2.0,1
2023-05-15,ROBBERY,violent,gun,midnight,3.0,1.0,2
2023-05-15,ROBBERY,violent,gun,midnight,5.0,6.0,1
2023-05-15,ROBBERY,violent,knife,evening,3.0,2.0,1
2023-05-15,ROBBERY,violent,others,day,5.0,5.0,1
2023-05-15,ROBBERY,violent,others,evening,3.0,1.0,1
2023-05-15,ROBBERY,violent,others,midnight,7.0,8.0,1
2023-05-15,SEX ABUSE,violent,others,midnight,2.0,3.0,1
2023-05-15,THEFT F/AUTO,property,others,day,1.0,6.0,1
2023-05-15,THEFT F/AUTO,property,others,day,2.0,3.0,1
2023-05-15,THEFT F/AUTO,property,others,day,3.0,1.0,2
2023-05-15,THEFT F/AUTO,property,others,day,3.0,2.0,1
2023-05-15,THEFT F/AUTO,property,others,day,4.0,4.0,3
2023-05-15,THEFT F/AUTO,property,others,day,5.0,5.0,5
2023-05-15,THEFT F/AUTO,property,others,day,6.0,7.0,2
2023-05-15,THEFT F/AUTO,property,others,evening,2.0,3.0,3
2023-05-15,THEFT F/AUTO,property,others,evening,3.0,1.0,1
2023-05-15,THEFT F/AUTO,property,others,evening,3.0,2.0,1
2023-05-15,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-05-15,THEFT F/AUTO,property,others,evening,5.0,5.0,2
2023-05-15,THEFT F/AUTO,property,others,evening,6.0,7.0,1
2023-05-15,THEFT F/AUTO,property,others,evening,6.0,8.0,1
2023-05-15,THEFT F/AUTO,property,others,evening,7.0,8.0,2
2023-05-15,THEFT F/AUTO,property,others,midnight,1.0,6.0,2
2023-05-15,THEFT F/AUTO,property,others,midnight,2.0,3.0,1
2023-05-15,THEFT F/AUTO,property,others,midnight,3.0,1.0,1
2023-05-15,THEFT F/AUTO,property,others,midnight,4.0,4.0,1
2023-05-15,THEFT/OTHER,property,others,day,1.0,2.0,1
2023-05-15,THEFT/OTHER,property,others,day,1.0,6.0,1
2023-05-15,THEFT/OTHER,property,others,day,2.0,2.0,1
2023-05-15,THEFT/OTHER,property,others,day,3.0,1.0,3
2023-05-15,THEFT/OTHER,property,others,day,5.0,5.0,3
2023-05-15,THEFT/OTHER,property,others,day,7.0,8.0,1
2023-05-15,THEFT/OTHER,property,others,evening,1.0,6.0,3
2023-05-15,THEFT/OTHER,property,others,evening,2.0,2.0,2
2023-05-15,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-05-15,THEFT/OTHER,property,others,evening,3.0,1.0,3
2023-05-15,THEFT/OTHER,property,others,evening,4.0,4.0,1
2023-05-15,THEFT/OTHER,property,others,evening,5.0,5.0,1
2023-05-15,THEFT/OTHER,property,others,evening,5.0,7.0,1
2023-05-15,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-05-15,THEFT/OTHER,property,others,evening,7.0,8.0,1
2023-05-15,THEFT/OTHER,property,others,midnight,3.0,1.0,1
2023-05-15,THEFT/OTHER,property,others,midnight,4.0,4.0,1
2023-05-16,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,5.0,5.0,1
2023-05-16,ASSAULT W/DANGEROUS WEAPON,violent,knife,day,2.0,2.0,1
2023-05-16,ASSAULT W/DANGEROUS WEAPON,violent,others,evening,3.0,2.0,1
2023-05-16,ASSAULT W/DANGEROUS WEAPON,violent,others,evening,5.0,5.0,1
2023-05-16,BURGLARY,property,others,day,2.0,3.0,1
2023-05-16,BURGLARY,property,others,day,3.0,2.0,3
2023-05-16,BURGLARY,property,others,evening,3.0,5.0,1
2023-05-16,HOMICIDE,violent,gun,midnight,3.0,1.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,5
2023-05-16,MOTOR VEHICLE THEFT,property,others,day,2.0,3.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,2
2023-05-16,MOTOR VEHICLE THEFT,property,others,day,5.0,7.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,day,7.0,8.0,2
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,2.0,4.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,3.0,2.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,4.0,1.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,4.0,4.0,2
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,2
2023-05-16,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,midnight,1.0,6.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-05-16,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,1
2023-05-16,ROBBERY,violent,gun,day,6.0,7.0,3
2023-05-16,ROBBERY,violent,gun,evening,3.0,1.0,1
2023-05-16,ROBBERY,violent,gun,evening,7.0,8.0,1
2023-05-16,ROBBERY,violent,gun,midnight,4.0,4.0,1
2023-05-16,ROBBERY,violent,gun,midnight,7.0,8.0,1
2023-05-16,ROBBERY,violent,knife,day,1.0,7.0,1
2023-05-16,ROBBERY,violent,others,day,1.0,6.0,1
2023-05-16,ROBBERY,violent,others,midnight,1.0,6.0,1
2023-05-16,THEFT F/AUTO,property,others,day,1.0,6.0,1
2023-05-16,THEFT F/AUTO,property,others,day,2.0,3.0,5
2023-05-16,THEFT F/AUTO,property,others,day,3.0,2.0,1
2023-05-16,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-05-16,THEFT F/AUTO,property,others,day,4.0,5.0,3
2023-05-16,THEFT F/AUTO,property,others,day,5.0,5.0,1
2023-05-16,THEFT F/AUTO,property,others,day,6.0,7.0,2
2023-05-16,THEFT F/AUTO,property,others,day,6.0,8.0,1
2023-05-16,THEFT F/AUTO,property,others,day,7.0,8.0,1
2023-05-16,THEFT F/AUTO,property,others,evening,1.0,6.0,2
2023-05-16,THEFT F/AUTO,property,others,evening,2.0,3.0,2
2023-05-16,THEFT F/AUTO,property,others,evening,5.0,5.0,5
2023-05-16,THEFT F/AUTO,property,others,evening,6.0,7.0,1
2023-05-16,THEFT F/AUTO,property,others,evening,7.0,8.0,1
2023-05-16,THEFT F/AUTO,property,others,midnight,3.0,1.0,1
2023-05-16,THEFT F/AUTO,property,others,midnight,4.0,4.0,1
2023-05-16,THEFT/OTHER,property,others,day,1.0,8.0,1
2023-05-16,THEFT/OTHER,property,others,day,2.0,2.0,1
2023-05-16,THEFT/OTHER,property,others,day,2.0,3.0,1
2023-05-16,THEFT/OTHER,property,others,day,3.0,1.0,5
2023-05-16,THEFT/OTHER,property,others,day,3.0,2.0,3
2023-05-16,THEFT/OTHER,property,others,day,3.0,5.0,2
2023-05-16,THEFT/OTHER,property,others,day,4.0,1.0,1
2023-05-16,THEFT/OTHER,property,others,day,5.0,5.0,2
2023-05-16,THEFT/OTHER,property,others,day,5.0,6.0,1
2023-05-16,THEFT/OTHER,property,others,day,7.0,8.0,1
2023-05-16,THEFT/OTHER,property,others,evening,1.0,6.0,4
2023-05-16,THEFT/OTHER,property,others,evening,2.0,2.0,5
2023-05-16,THEFT/OTHER,property,others,evening,2.0,3.0,3
2023-05-16,THEFT/OTHER,property,others,evening,3.0,1.0,3
2023-05-16,THEFT/OTHER,property,others,evening,3.0,2.0,3
2023-05-16,THEFT/OTHER,property,others,evening,4.0,1.0,1
2023-05-16,THEFT/OTHER,property,others,evening,4.0,4.0,2
2023-05-16,THEFT/OTHER,property,others,evening,5.0,5.0,1
2023-05-16,THEFT/OTHER,property,others,evening,6.0,7.0,5
2023-05-16,THEFT/OTHER,property,others,evening,7.0,8.0,2
2023-05-16,THEFT/OTHER,property,others,midnight,2.0,2.0,3
2023-05-16,THEFT/OTHER,property,others,midnight,3.0,1.0,2
2023-05-16,THEFT/OTHER,property,others,midnight,3.0,2.0,1
2023-05-16,THEFT/OTHER,property,others,midnight,5.0,5.0,1
2023-05-17,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,6.0,7.0,1
2023-05-17,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,6.0,7.0,1
2023-05-17,ASSAULT W/DANGEROUS WEAPON,violent,knife,evening,2.0,3.0,1
2023-05-17,BURGLARY,property,others,day,2.0,2.0,2
2023-05-17,BURGLARY,property,others,evening,3.0,1.0,1
2023-05-17,BURGLARY,property,others,midnight,2.0,3.0,1
2023-05-17,BURGLARY,property,others,midnight,3.0,1.0,1
2023-05-17,HOMICIDE,violent,gun,midnight,4.0,4.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,day,3.0,5.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,day,4.0,5.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,evening,2.0,3.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,evening,3.0,5.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,evening,4.0,5.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,1
2023-05-17,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,2
2023-05-17,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,2
2023-05-17,MOTOR VEHICLE THEFT,property,others,midnight,7.0,8.0,1
2023-05-17,ROBBERY,violent,gun,day,5.0,6.0,1
2023-05-17,ROBBERY,violent,gun,day,7.0,8.0,1
2023-05-17,ROBBERY,violent,gun,evening,2.0,4.0,1
2023-05-17,ROBBERY,violent,gun,evening,6.0,7.0,1
2023-05-17,ROBBERY,violent,gun,midnight,1.0,6.0,4
2023-05-17,ROBBERY,violent,gun,midnight,3.0,2.0,1
2023-05-17,ROBBERY,violent,gun,midnight,5.0,5.0,1
2023-05-17,ROBBERY,violent,gun,midnight,5.0,6.0,1
2023-05-17,ROBBERY,violent,others,day,4.0,5.0,1
2023-05-17,ROBBERY,violent,others,midnight,5.0,5.0,1
2023-05-17,THEFT F/AUTO,property,others,day,2.0,2.0,1
2023-05-17,THEFT F/AUTO,property,others,day,2.0,3.0,1
2023-05-17,THEFT F/AUTO,property,others,day,3.0,1.0,2
2023-05-17,THEFT F/AUTO,property,others,evening,1.0,6.0,1
2023-05-17,THEFT F/AUTO,property,others,evening,4.0,1.0,1
2023-05-17,THEFT F/AUTO,property,others,midnight,2.0,2.0,1
2023-05-17,THEFT/OTHER,property,others,day,1.0,2.0,1
2023-05-17,THEFT/OTHER,property,others,day,1.0,8.0,1
2023-05-17,THEFT/OTHER,property,others,day,2.0,2.0,3
2023-05-17,THEFT/OTHER,property,others,day,2.0,3.0,1
2023-05-17,THEFT/OTHER,property,others,day,3.0,1.0,2
2023-05-17,THEFT/OTHER,property,others,day,3.0,5.0,1
2023-05-17,THEFT/OTHER,property,others,day,4.0,1.0,1
2023-05-17,THEFT/OTHER,property,others,day,4.0,4.0,2
2023-05-17,THEFT/OTHER,property,others,day,4.0,5.0,1
2023-05-17,THEFT/OTHER,property,others,day,5.0,5.0,5
2023-05-17,THEFT/OTHER,property,others,evening,1.0,6.0,6
2023-05-17,THEFT/OTHER,property,others,evening,1.0,8.0,2
2023-05-17,THEFT/OTHER,property,others,evening,2.0,2.0,2
2023-05-17,THEFT/OTHER,property,others,evening,3.0,1.0,3
2023-05-17,THEFT/OTHER,property,others,evening,3.0,2.0,2
2023-05-17,THEFT/OTHER,property,others,evening,5.0,5.0,2
2023-05-17,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-05-17,THEFT/OTHER,property,others,midnight,4.0,4.0,1
2023-05-17,THEFT/OTHER,property,others,midnight,5.0,5.0,2
2023-05-17,THEFT/OTHER,property,others,midnight,6.0,7.0,1
2023-05-18,ASSAULT W/DANGEROUS WEAPON,violent,gun,day,7.0,8.0,1
2023-05-18,BURGLARY,property,others,evening,5.0,5.0,1
2023-05-18,HOMICIDE,violent,gun,midnight,3.0,5.0,1
2023-05-18,HOMICIDE,violent,gun,midnight,5.0,5.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,day,3.0,1.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,2
2023-05-18,MOTOR VEHICLE THEFT,property,others,day,4.0,5.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,2
2023-05-18,MOTOR VEHICLE THEFT,property,others,evening,2.0,2.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,evening,2.0,3.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,evening,3.0,2.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,midnight,1.0,6.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,midnight,1.0,8.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,midnight,4.0,5.0,1
2023-05-18,MOTOR VEHICLE THEFT,property,others,midnight,5.0,7.0,1
2023-05-18,ROBBERY,violent,gun,evening,5.0,5.0,1
2023-05-18,ROBBERY,violent,gun,evening,6.0,7.0,1
2023-05-18,ROBBERY,violent,gun,midnight,7.0,8.0,1
2023-05-18,ROBBERY,violent,others,day,7.0,8.0,1
2023-05-18,ROBBERY,violent,others,evening,1.0,6.0,1
2023-05-18,ROBBERY,violent,others,evening,5.0,7.0,1
2023-05-18,ROBBERY,violent,others,evening,7.0,8.0,1
2023-05-18,THEFT F/AUTO,property,others,day,1.0,6.0,1
2023-05-18,THEFT F/AUTO,property,others,day,1.0,8.0,1
2023-05-18,THEFT F/AUTO,property,others,day,4.0,4.0,3
2023-05-18,THEFT F/AUTO,property,others,day,5.0,5.0,1
2023-05-18,THEFT F/AUTO,property,others,day,6.0,8.0,1
2023-05-18,THEFT F/AUTO,property,others,day,7.0,8.0,1
2023-05-18,THEFT F/AUTO,property,others,evening,2.0,3.0,1
2023-05-18,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-05-18,THEFT F/AUTO,property,others,midnight,3.0,2.0,1
2023-05-18,THEFT F/AUTO,property,others,midnight,4.0,1.0,1
2023-05-18,THEFT F/AUTO,property,others,midnight,4.0,5.0,1
2023-05-18,THEFT F/AUTO,property,others,midnight,6.0,7.0,1
2023-05-18,THEFT/OTHER,property,knife,day,3.0,1.0,1
2023-05-18,THEFT/OTHER,property,knife,evening,6.0,7.0,1
2023-05-18,THEFT/OTHER,property,others,day,1.0,6.0,4
2023-05-18,THEFT/OTHER,property,others,day,2.0,2.0,1
2023-05-18,THEFT/OTHER,property,others,day,2.0,3.0,1
2023-05-18,THEFT/OTHER,property,others,day,3.0,1.0,6
2023-05-18,THEFT/OTHER,property,others,day,3.0,2.0,1
2023-05-18,THEFT/OTHER,property,others,day,5.0,5.0,1
2023-05-18,THEFT/OTHER,property,others,day,5.0,6.0,1
2023-05-18,THEFT/OTHER,property,others,day,7.0,8.0,2
2023-05-18,THEFT/OTHER,property,others,evening,1.0,2.0,1
2023-05-18,THEFT/OTHER,property,others,evening,1.0,6.0,1
2023-05-18,THEFT/OTHER,property,others,evening,2.0,2.0,4
2023-05-18,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-05-18,THEFT/OTHER,property,others,evening,3.0,1.0,5
2023-05-18,THEFT/OTHER,property,others,evening,3.0,2.0,1
2023-05-18,THEFT/OTHER,property,others,evening,3.0,5.0,1
2023-05-18,THEFT/OTHER,property,others,evening,4.0,4.0,1
2023-05-18,THEFT/OTHER,property,others,evening,7.0,8.0,2
2023-05-18,THEFT/OTHER,property,others,midnight,3.0,1.0,2
2023-05-18,THEFT/OTHER,property,others,midnight,3.0,2.0,2
2023-05-18,THEFT/OTHER,property,others,midnight,5.0,6.0,1
2023-05-18,THEFT/OTHER,property,others,midnight,6.0,8.0,1
2023-05-18,THEFT/OTHER,property,others,midnight,7.0,8.0,1
2023-05-19,ASSAULT W/DANGEROUS WEAPON,violent,gun,day,6.0,7.0,1
2023-05-19,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,2.0,3.0,1
2023-05-19,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,6.0,7.0,1
2023-05-19,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,7.0,8.0,1
2023-05-19,BURGLARY,property,others,evening,5.0,5.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,1.0,7.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,2.0,2.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,2.0,3.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,3.0,1.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,3
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,5.0,6.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,5.0,7.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,2.0,2.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,4.0,1.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,4.0,4.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,5.0,6.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,6.0,8.0,2
2023-05-19,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,2
2023-05-19,MOTOR VEHICLE THEFT,property,others,midnight,1.0,6.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,midnight,2.0,2.0,1
2023-05-19,MOTOR VEHICLE THEFT,property,others,midnight,4.0,1.0,1
2023-05-19,ROBBERY,violent,gun,evening,6.0,7.0,1
2023-05-19,ROBBERY,violent,gun,midnight,3.0,2.0,1
2023-05-19,ROBBERY,violent,gun,midnight,6.0,7.0,1
2023-05-19,ROBBERY,violent,others,evening,5.0,5.0,1
2023-05-19,ROBBERY,violent,others,midnight,5.0,5.0,1
2023-05-19,SEX ABUSE,violent,others,evening,4.0,4.0,1
2023-05-19,SEX ABUSE,violent,others,midnight,4.0,5.0,1
2023-05-19,THEFT F/AUTO,property,others,day,1.0,6.0,2
2023-05-19,THEFT F/AUTO,property,others,day,2.0,3.0,1
2023-05-19,THEFT F/AUTO,property,others,day,3.0,1.0,1
2023-05-19,THEFT F/AUTO,property,others,day,3.0,5.0,1
2023-05-19,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-05-19,THEFT F/AUTO,property,others,day,5.0,5.0,3
2023-05-19,THEFT F/AUTO,property,others,evening,2.0,2.0,2
2023-05-19,THEFT F/AUTO,property,others,evening,3.0,1.0,2
2023-05-19,THEFT F/AUTO,property,others,evening,3.0,2.0,1
2023-05-19,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-05-19,THEFT F/AUTO,property,others,evening,4.0,5.0,1
2023-05-19,THEFT F/AUTO,property,others,evening,5.0,6.0,1
2023-05-19,THEFT F/AUTO,property,others,evening,6.0,7.0,1
2023-05-19,THEFT F/AUTO,property,others,evening,7.0,8.0,1
2023-05-19,THEFT F/AUTO,property,others,midnight,2.0,2.0,2
2023-05-19,THEFT F/AUTO,property,others,midnight,3.0,1.0,1
2023-05-19,THEFT F/AUTO,property,others,midnight,6.0,7.0,1
2023-05-19,THEFT/OTHER,property,gun,day,1.0,6.0,1
2023-05-19,THEFT/OTHER,property,others,day,1.0,6.0,1
2023-05-19,THEFT/OTHER,property,others,day,1.0,8.0,1
2023-05-19,THEFT/OTHER,property,others,day,2.0,2.0,1
2023-05-19,THEFT/OTHER,property,others,day,3.0,1.0,4
2023-05-19,THEFT/OTHER,property,others,day,3.0,2.0,1
2023-05-19,THEFT/OTHER,property,others,day,4.0,4.0,1
2023-05-19,THEFT/OTHER,property,others,day,5.0,5.0,4
2023-05-19,THEFT/OTHER,property,others,day,6.0,7.0,2
2023-05-19,THEFT/OTHER,property,others,evening,1.0,6.0,1
2023-05-19,THEFT/OTHER,property,others,evening,2.0,2.0,5
2023-05-19,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-05-19,THEFT/OTHER,property,others,evening,3.0,1.0,2
2023-05-19,THEFT/OTHER,property,others,evening,4.0,1.0,1
2023-05-19,THEFT/OTHER,property,others,evening,5.0,5.0,3
2023-05-19,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-05-19,THEFT/OTHER,property,others,evening,7.0,8.0,1
2023-05-19,THEFT/OTHER,property,others,midnight,1.0,8.0,1
2023-05-19,THEFT/OTHER,property,others,midnight,3.0,2.0,1
2023-05-19,THEFT/OTHER,property,others,midnight,4.0,4.0,1
2023-05-19,THEFT/OTHER,property,others,midnight,5.0,5.0,2
2023-05-20,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,2.0,2.0,1
2023-05-20,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,6.0,7.0,1
2023-05-20,ASSAULT W/DANGEROUS WEAPON,violent,knife,evening,3.0,2.0,1
2023-05-20,BURGLARY,property,others,day,2.0,2.0,1
2023-05-20,BURGLARY,property,others,day,6.0,7.0,1
2023-05-20,HOMICIDE,violent,gun,midnight,7.0,8.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,2
2023-05-20,MOTOR VEHICLE THEFT,property,others,day,2.0,3.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,day,4.0,1.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,day,5.0,6.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,6
2023-05-20,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,2
2023-05-20,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,evening,4.0,4.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,evening,4.0,5.0,2
2023-05-20,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,midnight,1.0,6.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,midnight,4.0,5.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,1
2023-05-20,MOTOR VEHICLE THEFT,property,others,midnight,7.0,8.0,1
2023-05-20,ROBBERY,violent,gun,evening,3.0,1.0,1
2023-05-20,ROBBERY,violent,gun,midnight,5.0,5.0,1
2023-05-20,ROBBERY,violent,gun,midnight,7.0,8.0,1
2023-05-20,ROBBERY,violent,others,day,5.0,6.0,1
